Time,Input,Output
3.323,48.5985,48.3117
3.324,48.5032,48.3047
3.325,48.389,48.2977
3.326,48.2554,48.2906
3.327,48.1018,48.2625
3.328,47.9279,48.2203
3.329,47.7332,48.1359
3.33,47.5172,48.0516
3.331,47.2798,47.918
3.332,47.0206,47.7984
3.333,46.7395,47.6227
3.334,46.4364,47.4398
3.335,46.1112,47.2359
3.336,45.7641,47.0109
3.337,45.395,46.7859
3.338,45.0044,46.5047
3.339,44.5923,46.1391
3.34,44.1593,45.8367
3.341,43.7058,45.4781
3.342,43.2324,45.0422
3.343,42.7396,44.6414
3.344,42.2282,44.2266
3.345,41.699,43.7977
3.346,41.1528,43.3336
3.347,40.5907,42.8484
3.348,40.0134,42.3281
3.349,39.4222,41.7938
3.35,38.8181,41.2594
3.351,38.2023,40.7109
3.352,37.5759,40.2258
3.353,36.9403,39.6562
3.354,36.2966,39.0445
3.355,35.6462,38.3203
3.356,34.9904,37.6664
3.357,34.3304,37.0336
3.358,33.6675,36.4078
3.359,33.0032,35.768
3.36,32.3386,35.107
3.361,31.675,34.4391
3.362,31.0137,33.7852
3.363,30.3559,33.2156
3.364,29.7027,32.4844
3.365,29.0553,31.8094
3.366,28.4147,31.1203
3.367,27.7819,30.4523
3.368,27.158,29.8055
3.369,26.5437,29.257
3.37,25.94,28.6172
3.371,25.3475,27.9703
3.372,24.767,27.3164
3.373,24.199,26.6836
3.374,23.6442,26.0789
3.375,23.1029,25.4883
3.376,22.5755,24.8273
3.377,22.0625,24.2438
3.378,21.5639,23.6742
3.379,21.0801,23.1398
3.38,20.611,22.6336
3.381,20.1568,22.1414
3.382,19.7174,21.6633
3.383,19.2928,21.2414
3.384,18.8829,20.7633
3.385,18.4875,20.2992
3.386,18.1064,19.793
3.387,17.7393,19.3641
3.388,17.3861,18.9563
3.389,17.0463,18.5695
3.39,16.7199,18.2391
3.391,16.4063,17.8734
3.392,16.1053,17.5078
3.393,15.8167,17.1422
3.394,15.54,16.8047
3.395,15.2751,16.4391
3.396,15.0216,16.1719
3.397,14.7793,15.8484
3.398,14.5479,15.5813
3.399,14.3274,15.3281
3.4,14.1176,15.082
3.401,13.9183,14.8781
3.402,13.7296,14.6531
3.403,13.5513,14.4281
3.404,13.3836,14.2031
3.405,13.2265,13.9922
3.406,13.0802,13.7953
3.407,12.9448,13.6055
3.408,12.8206,13.4297
3.409,12.708,13.2609
3.41,12.6071,13.1133
3.411,12.5184,12.9797
3.412,12.4424,12.8672
3.413,12.3795,12.7547
3.414,12.3302,12.6562
3.415,12.295,12.5719
3.416,12.2745,12.4875
3.417,12.2693,12.4242
3.418,12.28,12.375
3.419,12.3071,12.3328
3.42,12.3513,12.3047
3.421,12.4131,12.2977
3.422,12.4933,12.3047
3.423,12.5923,12.3328
3.424,12.7108,12.375
3.425,12.8492,12.4242
3.426,13.008,12.4875
3.427,13.1878,12.5578
3.428,13.3889,12.6562
3.429,13.6117,12.7758
3.43,13.8565,12.8953
3.431,14.1235,13.0781
3.432,14.4129,13.268
3.433,14.7249,13.4859
3.434,15.0594,13.725
3.435,15.4164,13.9781
3.436,15.7957,14.2594
3.437,16.1972,14.5547
3.438,16.6206,14.8641
3.439,17.0654,15.2086
3.44,17.5313,15.5813
3.441,18.0176,15.975
3.442,18.5238,16.4039
3.443,19.0491,16.8539
3.444,19.5928,17.325
3.445,20.1539,17.8102
3.446,20.7316,18.2953
3.447,21.3248,18.8016
3.448,21.9326,19.3359
3.449,22.5537,19.8984
3.45,23.1869,20.475
3.451,23.8312,21.0797
3.452,24.4852,21.6844
3.453,25.1475,22.275
3.454,25.817,22.8867
3.455,26.4923,23.5125
3.456,27.1719,24.1664
3.457,27.8546,24.8273
3.458,28.539,25.4812
3.459,29.2238,26.1281
3.46,29.9076,26.7891
3.461,30.5891,27.4641
3.462,31.2671,28.1531
3.463,31.9402,28.8352
3.464,32.6074,29.5031
3.465,33.2674,30.1711
3.466,33.9192,30.8531
3.467,34.5616,31.5352
3.468,35.1939,32.2102
3.469,35.8149,32.8641
3.47,36.4239,33.4195
3.471,37.0201,34.1438
3.472,37.6028,34.7906
3.473,38.1713,35.4234
3.474,38.7252,36.0281
3.475,39.2639,36.5977
3.476,39.787,37.1602
3.477,40.2942,37.7156
3.478,40.7852,38.2711
3.479,41.2599,38.8195
3.48,41.7181,39.3469
3.481,42.1597,39.8531
3.482,42.5848,40.3242
3.483,42.9934,40.7883
3.484,43.3855,41.2453
3.485,43.7615,41.6953
3.486,44.1213,42.1313
3.487,44.4653,42.5531
3.488,44.7937,42.9398
3.489,45.1068,43.3055
3.49,45.4048,43.65
3.491,45.6881,43.9805
3.492,45.9569,44.3109
3.493,46.2116,44.6203
3.494,46.4525,44.9227
3.495,46.6798,45.2109
3.496,46.8939,45.4852
3.497,47.0949,45.7453
3.498,47.283,45.9914
3.499,47.4586,46.2234
3.5,47.6216,46.4344
3.501,47.7723,46.6242
3.502,47.9106,46.8
3.503,48.0367,46.9688
3.504,48.1505,47.1234
3.505,48.2519,47.2781
3.506,48.3408,47.4188
3.507,48.4172,47.5523
3.508,48.4807,47.6789
3.509,48.5311,47.7914
3.51,48.5682,47.8828
3.511,48.5915,47.9672
3.512,48.6008,48.0305
3.513,48.5956,48.0797
3.514,48.5755,48.1148
3.515,48.5401,48.1289
3.516,48.4888,48.1289
3.517,48.4211,48.1219
3.518,48.3366,48.1078
3.519,48.2347,48.1008
3.52,48.1148,48.0938
3.521,47.9766,48.0727
3.522,47.8195,48.0445
3.523,47.643,47.9883
3.524,47.4467,47.9039
3.525,47.2301,47.8055
3.526,46.9929,47.6859
3.527,46.7347,47.5383
3.528,46.4552,47.3766
3.529,46.1542,47.1938
3.53,45.8316,46.9828
3.531,45.4871,46.7437
3.532,45.1208,46.4766
3.533,44.7326,46.1883
3.534,44.3227,45.8719
3.535,43.8913,45.5344
3.536,43.4386,45.1828
3.537,42.9649,44.8102
3.538,42.4708,44.4164
3.539,41.9565,44.0086
3.54,41.4229,43.5727
3.541,40.8705,43.1016
3.542,40.3001,42.6023
3.543,39.7125,42.075
3.544,39.1086,41.5266
3.545,38.4893,40.9781
3.546,37.8559,40.4297
3.547,37.2092,39.8602
3.548,36.5506,39.2555
3.549,35.8812,38.6227
3.55,35.2022,37.9828
3.551,34.5151,37.3359
3.552,33.8211,36.7031
3.553,33.1217,36.0562
3.554,32.4181,35.3813
3.555,31.7118,34.6781
3.556,31.0043,33.975
3.557,30.2969,33.2789
3.558,29.5911,32.5828
3.559,28.8882,31.8797
3.56,28.1897,31.1484
3.561,27.4968,30.4242
3.562,26.8109,29.7281
3.563,26.1333,29.0391
3.564,25.4651,28.3359
3.565,24.8076,27.6258
3.566,24.1618,26.9156
3.567,23.5289,26.2406
3.568,22.9098,25.5867
3.569,22.3054,24.9398
3.57,21.7165,24.2859
3.571,21.144,23.6391
3.572,20.5886,23.0203
3.573,20.0508,22.4227
3.574,19.5313,21.8391
3.575,19.0303,21.2695
3.576,18.5485,20.693
3.577,18.086,20.1375
3.578,17.6431,19.6102
3.579,17.2199,19.1109
3.58,16.8166,18.6398
3.581,16.4332,18.1828
3.582,16.0696,17.7328
3.583,15.7258,17.3039
3.584,15.4016,16.8891
3.585,15.0969,16.4953
3.586,14.8113,16.1297
3.587,14.5446,15.7922
3.588,14.2966,15.4688
3.589,14.0669,15.1664
3.59,13.8551,14.8852
3.591,13.6609,14.618
3.592,13.4839,14.3648
3.593,13.3238,14.1258
3.594,13.1801,13.9078
3.595,13.0526,13.7039
3.596,12.9409,13.5281
3.597,12.8447,13.3664
3.598,12.7636,13.2258
3.599,12.6975,13.0992
3.6,12.646,12.9938
3.601,12.6089,12.8953
3.602,12.5862,12.8109
3.603,12.5776,12.7406
3.604,12.5831,12.6844
3.605,12.6026,12.6422
3.606,12.6362,12.6141
3.607,12.6838,12.607
3.608,12.7456,12.6141
3.609,12.8217,12.6281
3.61,12.9122,12.6562
3.611,13.0173,12.6914
3.612,13.1374,12.7266
3.613,13.2725,12.7828
3.614,13.423,12.8531
3.615,13.5893,12.9445
3.616,13.7717,13.05
3.617,13.9704,13.1766
3.618,14.1859,13.3172
3.619,14.4185,13.5
3.62,14.6686,13.6828
3.621,14.9364,13.8445
3.622,15.2224,14.0484
3.623,15.5268,14.2734
3.624,15.8498,14.5125
3.625,16.1918,14.7656
3.626,16.5529,15.0398
3.627,16.9334,15.3352
3.628,17.3332,15.6586
3.629,17.7525,16.0031
3.63,18.1912,16.3687
3.631,18.6494,16.8047
3.632,19.1267,17.1562
3.633,19.6232,17.5641
3.634,20.1384,17.9859
3.635,20.672,18.4148
3.636,21.2236,18.8719
3.637,21.7927,19.35
3.638,22.3787,19.8703
3.639,22.9809,20.4117
3.64,23.5986,20.9742
3.641,24.231,21.5437
3.642,24.8771,22.1062
3.643,25.536,22.6828
3.644,26.2066,23.2805
3.645,26.8879,23.9062
3.646,27.5787,24.5391
3.647,28.2777,25.1859
3.648,28.9838,25.8258
3.649,29.6954,26.557
3.65,30.4114,27.1406
3.651,31.1303,27.8156
3.652,31.8507,28.4977
3.653,32.5711,29.1656
3.654,33.2901,29.8266
3.655,34.0062,30.5016
3.656,34.7179,31.1766
3.657,35.4239,31.8656
3.658,36.1226,32.5406
3.659,36.8127,33.1945
3.66,37.4927,33.8484
3.661,38.1613,34.5094
3.662,38.8172,35.1773
3.663,39.4591,35.8383
3.664,40.0859,36.4711
3.665,40.6963,37.1812
3.666,41.2894,37.807
3.667,41.864,38.4398
3.668,42.4193,38.9953
3.669,42.9543,39.607
3.67,43.4683,40.2047
3.671,43.9606,40.8656
3.672,44.4306,41.4492
3.673,44.8777,41.9625
3.674,45.3014,42.5531
3.675,45.7014,43.1156
3.676,46.0775,43.6641
3.677,46.4294,44.2477
3.678,46.7569,44.6836
3.679,47.0601,45.1969
3.68,47.3389,45.5625
3.681,47.5934,45.9914
3.682,47.8239,46.2867
3.683,48.0304,46.5891
3.684,48.2134,46.8563
3.685,48.3731,47.1234
3.686,48.51,47.3484
3.687,48.6243,47.5242
3.688,48.7167,47.7141
3.689,48.7874,47.8828
3.69,48.8372,48.0234
3.691,48.8665,48.143
3.692,48.8757,48.2414
3.693,48.8655,48.3117
3.694,48.8365,48.3609
3.695,48.789,48.3891
3.696,48.7237,48.3891
3.697,48.641,48.375
3.698,48.5415,48.3609
3.699,48.4255,48.3398
3.7,48.2936,48.3258
3.701,48.1461,48.2977
3.702,47.9834,48.2414
3.703,47.8058,48.1781
3.704,47.6136,48.0938
3.705,47.407,47.9813
3.706,47.1864,47.8547
3.707,46.9517,47.7141
3.708,46.7033,47.5523
3.709,46.4411,47.3766
3.71,46.1653,47.1797
3.711,45.8758,46.9688
3.712,45.5727,46.7297
3.713,45.2558,46.4766
3.714,44.9253,46.1953
3.715,44.5809,45.9141
3.716,44.2225,45.6117
3.717,43.8502,45.3023
3.718,43.4636,44.9859
3.719,43.0628,44.6484
3.72,42.6477,44.3039
3.721,42.218,43.9453
3.722,41.7737,43.5727
3.723,41.3148,43.2281
3.724,40.8412,42.8062
3.725,40.3528,42.3
3.726,39.8498,41.8359
3.727,39.3321,41.3719
3.728,38.8,40.9078
3.729,38.2534,40.4438
3.73,37.6927,39.9656
3.731,37.1181,39.5227
3.732,36.53,38.925
3.733,35.9288,38.3695
3.734,35.3149,37.8
3.735,34.6888,37.2375
3.736,34.0512,36.675
3.737,33.4028,36.0844
3.738,32.7443,35.4727
3.739,32.0765,34.8398
3.74,31.4003,34.193
3.741,30.7166,33.5531
3.742,30.0266,32.9133
3.743,29.3312,32.3367
3.744,28.6317,31.5633
3.745,27.9291,30.8461
3.746,27.2248,30.15
3.747,26.5201,29.5523
3.748,25.8163,28.7789
3.749,25.1148,28.0688
3.75,24.4169,27.3445
3.751,23.7241,26.6414
3.752,23.0378,25.9523
3.753,22.3596,25.2703
3.754,21.6907,24.6656
3.755,21.0327,23.8641
3.756,20.387,23.168
3.757,19.7551,22.493
3.758,19.1382,21.8391
3.759,18.5377,21.1852
3.76,17.955,20.5312
3.761,17.3913,19.8844
3.762,16.8478,19.2656
3.763,16.3257,18.668
3.764,15.826,18.0914
3.765,15.3498,17.5148
3.766,14.898,16.9453
3.767,14.4714,16.4109
3.768,14.0708,15.9047
3.769,13.697,15.4406
3.77,13.3505,14.9977
3.771,13.0318,14.5758
3.772,12.7414,14.168
3.773,12.4796,13.7812
3.774,12.2466,13.4156
3.775,12.0426,13.0781
3.776,11.8676,12.7828
3.777,11.7216,12.5227
3.778,11.6046,12.2906
3.779,11.5162,12.0867
3.78,11.4562,11.9109
3.781,11.4243,11.7633
3.782,11.42,11.6367
3.783,11.4429,11.5453
3.784,11.4924,11.482
3.785,11.5679,11.4398
3.786,11.6688,11.4328
3.787,11.7942,11.4539
3.788,11.9436,11.5172
3.789,12.1162,11.5805
3.79,12.3111,11.6648
3.791,12.5275,11.7703
3.792,12.7647,11.8898
3.793,13.0217,12.0375
3.794,13.2978,12.2273
3.795,13.5921,12.4242
3.796,13.9039,12.6141
3.797,14.2322,12.8883
3.798,14.5764,13.1484
3.799,14.9356,13.4437
3.8,15.3092,13.7531
3.801,15.6964,14.0344
3.802,16.0967,14.407
3.803,16.5092,14.7516
3.804,16.9336,15.1172
3.805,17.3692,15.5039
3.806,17.8155,15.8977
3.807,18.272,16.3125
3.808,18.7384,16.7484
3.809,19.2143,17.1914
3.81,19.6993,17.6344
3.811,20.1931,18.0773
3.812,20.6954,18.5273
3.813,21.206,18.9844
3.814,21.7247,19.4555
3.815,22.2513,19.9477
3.816,22.7856,20.4539
3.817,23.3275,20.9672
3.818,23.8769,21.4805
3.819,24.4335,21.9867
3.82,24.9974,22.5
3.821,25.5683,23.0344
3.822,26.1461,23.5828
3.823,26.7307,24.1523
3.824,27.3219,24.7289
3.825,27.9195,25.2914
3.826,28.5232,25.8539
3.827,29.1329,26.4234
3.828,29.7482,27.007
3.829,30.3688,27.5273
3.83,30.9944,28.2094
3.831,31.6244,28.8141
3.832,32.2585,29.4117
3.833,32.896,30.0023
3.834,33.5365,30.6141
3.835,34.1792,31.2328
3.836,34.8235,31.8656
3.837,35.4685,32.5617
3.838,36.1136,33.0961
3.839,36.7578,33.7078
3.84,37.4002,34.3336
3.841,38.0398,34.9664
3.842,38.6756,35.6766
3.843,39.3065,36.2883
3.844,39.9313,36.893
3.845,40.549,37.4977
3.846,41.1582,38.1094
3.847,41.7579,38.7141
3.848,42.3466,39.3258
3.849,42.9232,39.9094
3.85,43.4864,40.4859
3.851,44.0348,41.0555
3.852,44.5671,41.632
3.853,45.0822,42.2086
3.854,45.5786,42.7781
3.855,46.0552,43.3266
3.856,46.5107,43.868
3.857,46.9439,44.4656
3.858,47.3537,44.9297
3.859,47.7389,45.45
3.86,48.0985,45.9422
3.861,48.4316,46.4133
3.862,48.7371,46.8281
3.863,49.0143,47.2148
3.864,49.2623,47.5734
3.865,49.4805,47.9039
3.866,49.6683,48.2133
3.867,49.825,48.5227
3.868,49.9504,48.7406
3.869,50.044,48.9797
3.87,50.1057,49.1484
3.871,50.1352,49.3172
3.872,50.1325,49.4508
3.873,50.0977,49.5562
3.874,50.031,49.6266
3.875,49.9325,49.6688
3.876,49.8027,49.6758
3.877,49.6418,49.6547
3.878,49.4506,49.6125
3.879,49.2296,49.5422
3.88,48.9793,49.4648
3.881,48.7008,49.3664
3.882,48.3947,49.2398
3.883,48.0619,49.0781
3.884,47.7035,48.8602
3.885,47.3204,48.6562
3.886,46.9137,48.3961
3.887,46.4845,48.1008
3.888,46.0339,47.7773
3.889,45.5632,47.4188
3.89,45.0735,46.9758
3.891,44.566,46.6031
3.892,44.0419,46.1461
3.893,43.5025,45.6609
3.894,42.9489,45.1688
3.895,42.3824,44.5992
3.896,41.8042,44.093
3.897,41.2153,43.6359
3.898,40.617,43.1016
3.899,40.0104,42.5391
3.9,39.3964,41.9484
3.901,38.7763,41.3508
3.902,38.1508,40.7531
3.903,37.5211,40.1555
3.904,36.8879,39.5438
3.905,36.2521,38.9109
3.906,35.6146,38.1797
3.907,34.976,37.5398
3.908,34.3371,37.0055
3.909,33.6985,36.3938
3.91,33.0607,35.775
3.911,32.4244,35.0438
3.912,31.79,34.4672
3.913,31.1581,33.8273
3.914,30.5289,33.1313
3.915,29.9029,32.5125
3.916,29.2805,31.9641
3.917,28.6619,31.3313
3.918,28.0474,30.6984
3.919,27.4374,29.9953
3.92,26.8321,29.3836
3.921,26.2316,28.8492
3.922,25.6364,28.1531
3.923,25.0465,27.6047
3.924,24.4623,26.9859
3.925,23.884,26.325
3.926,23.3119,25.8117
3.927,22.7462,25.1578
3.928,22.1872,24.6375
3.929,21.6354,24.0398
3.93,21.091,23.4492
3.931,20.5544,22.8797
3.932,20.026,22.3313
3.933,19.5063,21.7898
3.934,18.9959,21.1711
3.935,18.4952,20.6227
3.936,18.0048,20.0883
3.937,17.5254,19.575
3.938,17.0576,19.0758
3.939,16.6021,18.5977
3.94,16.1596,18.1758
3.941,15.7309,17.6414
3.942,15.3169,17.1562
3.943,14.9183,16.6781
3.944,14.536,16.2281
3.945,14.171,15.8133
3.946,13.8241,15.4617
3.947,13.4962,15.1102
3.948,13.1883,14.7516
3.949,12.9014,14.3789
3.95,12.6363,14.0062
3.951,12.3939,13.6477
3.952,12.1753,13.3031
3.953,11.9812,12.9867
3.954,11.8125,12.6703
3.955,11.6701,12.4523
3.956,11.5548,12.2063
3.957,11.4673,12.0375
3.958,11.4082,11.8617
3.959,11.3783,11.7141
3.96,11.3781,11.5945
3.961,11.4081,11.5031
3.962,11.4687,11.4398
3.963,11.5603,11.4047
3.964,11.6831,11.3977
3.965,11.8373,11.4188
3.966,12.023,11.4891
3.967,12.2402,11.5805
3.968,12.4888,11.6719
3.969,12.7686,11.7984
3.97,13.0794,11.9742
3.971,13.4206,12.1641
3.972,13.7918,12.3891
3.973,14.1925,12.6141
3.974,14.622,12.9375
3.975,15.0794,13.2609
3.976,15.5639,13.6195
3.977,16.0746,14.0062
3.978,16.6105,14.4211
3.979,17.1704,14.857
3.98,17.7531,15.3211
3.981,18.3574,15.757
3.982,18.9819,16.2914
3.983,19.6254,16.8609
3.984,20.2863,17.5289
3.985,20.9632,18.1336
3.986,21.6547,18.7383
3.987,22.3591,19.3641
3.988,23.0749,20.0109
3.989,23.8005,20.6859
3.99,24.5344,21.368
3.991,25.275,22.043
3.992,26.0207,22.725
3.993,26.77,23.4211
3.994,27.5213,24.1313
3.995,28.2731,24.8484
3.996,29.024,25.5586
3.997,29.7725,26.2547
3.998,30.5171,26.9719
3.999,31.2567,27.6891
4,31.9898,28.4203
4.001,32.7152,29.1234
4.002,33.4318,29.8266
4.003,34.1385,30.5297
4.004,34.8342,31.2328
4.005,35.518,31.95
4.006,36.1889,32.6391
4.007,36.8461,33.3141
4.008,37.4888,33.9891
4.009,38.1165,34.6711
4.01,38.7283,35.3531
4.011,39.3239,36.0141
4.012,39.9026,36.5836
4.013,40.4641,37.3008
4.014,41.008,37.9477
4.015,41.534,38.5875
4.016,42.0417,39.2203
4.017,42.5311,39.7547
4.018,43.0019,40.4086
4.019,43.454,40.9781
4.02,43.8873,41.5266
4.021,44.3018,42.0469
4.022,44.6974,42.5391
4.023,45.074,43.0031
4.024,45.4317,43.425
4.025,45.7706,43.875
4.026,46.0905,44.2547
4.027,46.3915,44.6273
4.028,46.6736,44.9297
4.029,46.9368,45.3094
4.03,47.1812,45.6328
4.031,47.4066,45.9352
4.032,47.613,46.2164
4.033,47.8005,46.4695
4.034,47.9688,46.7016
4.035,48.1179,46.9125
4.036,48.2476,47.1094
4.037,48.3578,47.2852
4.038,48.4483,47.4609
4.039,48.5189,47.6156
4.04,48.5694,47.7633
4.041,48.5994,47.8969
4.042,48.6088,47.9883
4.043,48.5972,48.0797
4.044,48.5643,48.1289
4.045,48.5098,48.157
4.046,48.4333,48.157
4.047,48.3345,48.15
4.048,48.2131,48.1219
4.049,48.0688,48.0938
4.05,47.9011,48.0656
4.051,47.7099,48.0164
4.052,47.4947,47.9531
4.053,47.2554,47.8617
4.054,46.9917,47.7422
4.055,46.7034,47.6016
4.056,46.3903,47.4469
4.057,46.0524,47.2219
4.058,45.6896,46.9828
4.059,45.3018,46.7086
4.06,44.8892,46.4133
4.061,44.4519,46.0828
4.062,43.99,45.7313
4.063,43.5038,45.3516
4.064,42.9937,44.9508
4.065,42.46,44.5359
4.066,41.9034,44.1
4.067,41.3244,43.6289
4.068,40.7236,43.193
4.069,40.1019,42.6586
4.07,39.46,42.0117
4.071,38.7989,41.4141
4.072,38.1196,40.8164
4.073,37.4232,40.2188
4.074,36.7109,39.6
4.075,35.9838,38.9461
4.076,35.2434,38.2641
4.077,34.4909,37.575
4.078,33.7279,36.8789
4.079,32.9558,36.1758
4.08,32.1762,35.4375
4.081,31.3908,34.6711
4.082,30.601,33.8977
4.083,29.8086,33.1313
4.084,29.0154,32.3578
4.085,28.223,31.5633
4.086,27.4331,30.7547
4.087,26.6475,29.9602
4.088,25.8679,29.1797
4.089,25.096,28.3852
4.09,24.3335,27.5766
4.091,23.5821,26.782
4.092,22.8435,26.0156
4.093,22.1192,25.2563
4.094,21.4107,24.4969
4.095,20.7196,23.7234
4.096,20.0473,22.9852
4.097,19.3951,22.282
4.098,18.7644,21.5859
4.099,18.1564,20.8828
4.1,17.5722,20.1867
4.101,17.0129,19.5188
4.102,16.4795,18.8859
4.103,15.9727,18.2742
4.104,15.4935,17.6766
4.105,15.0425,17.1
4.106,14.6203,16.5445
4.107,14.2274,16.0312
4.108,13.8642,15.5531
4.109,13.5311,15.1172
4.11,13.2282,14.7094
4.111,12.9558,14.3156
4.112,12.7139,13.9359
4.113,12.5024,13.5844
4.114,12.3213,13.268
4.115,12.1703,12.9867
4.116,12.0492,12.7406
4.117,11.9577,12.5297
4.118,11.8955,12.3469
4.119,11.862,12.1922
4.12,11.8568,12.0727
4.121,11.8793,11.9813
4.122,11.9291,11.9109
4.123,12.0054,11.8758
4.124,12.1077,11.8688
4.125,12.2353,11.8898
4.126,12.3876,11.9391
4.127,12.5638,12.0164
4.128,12.7633,12.1078
4.129,12.9854,12.2133
4.13,13.2294,12.3398
4.131,13.4946,12.4875
4.132,13.7805,12.6562
4.133,14.0862,12.8602
4.134,14.4113,13.0852
4.135,14.7551,13.3383
4.136,15.117,13.6195
4.137,15.4965,13.9219
4.138,15.893,14.2383
4.139,16.306,14.5687
4.14,16.735,14.9203
4.141,17.1796,15.293
4.142,17.6394,15.6867
4.143,18.1139,16.1016
4.144,18.6027,16.5305
4.145,19.1056,16.9875
4.146,19.622,17.4445
4.147,20.1518,17.9156
4.148,20.6945,18.3867
4.149,21.2498,18.8719
4.15,21.8174,19.3781
4.151,22.397,19.9055
4.152,22.9882,20.4539
4.153,23.5908,21.0164
4.154,24.2043,21.5789
4.155,24.8284,22.1344
4.156,25.4626,22.7039
4.157,26.1066,23.2945
4.158,26.7599,23.9133
4.159,27.422,24.5391
4.16,28.0923,25.1789
4.161,28.7702,25.8047
4.162,29.4552,26.4375
4.163,30.1466,27.0844
4.164,30.8436,27.7523
4.165,31.5454,28.4203
4.166,32.2512,29.0813
4.167,32.9602,29.7422
4.168,33.6713,30.4031
4.169,34.3835,31.0781
4.17,35.0959,31.7531
4.171,35.8073,32.4211
4.172,36.5164,33.075
4.173,37.2222,33.7219
4.174,37.9233,34.3828
4.175,38.6185,35.0438
4.176,39.3063,35.7047
4.177,39.9855,36.3445
4.178,40.6545,36.9703
4.179,41.3121,37.5961
4.18,41.9566,38.2219
4.181,42.5867,38.8547
4.182,43.2009,39.4734
4.183,43.7977,40.0711
4.184,44.3757,40.6617
4.185,44.9333,41.2453
4.186,45.4693,41.8359
4.187,45.9821,42.4195
4.188,46.4704,42.9961
4.189,46.9329,43.5516
4.19,47.3684,44.1633
4.191,47.7755,44.6977
4.192,48.1532,45.2391
4.193,48.5004,45.7734
4.194,48.816,46.3008
4.195,49.0991,46.807
4.196,49.349,47.2852
4.197,49.5648,47.7281
4.198,49.7459,48.143
4.199,49.8917,48.5016
4.2,50.0019,48.8109
4.201,50.0759,49.0711
4.202,50.1137,49.275
4.203,50.115,49.4438
4.204,50.0799,49.5562
4.205,50.0084,49.6336
4.206,49.9007,49.6758
4.207,49.7572,49.6758
4.208,49.5782,49.6547
4.209,49.3642,49.5984
4.21,49.1159,49.5281
4.211,48.8339,49.4297
4.212,48.5191,49.3102
4.213,48.1723,49.1625
4.214,47.7946,48.9797
4.215,47.3869,48.7547
4.216,46.9503,48.4945
4.217,46.4862,48.1922
4.218,45.9956,47.8477
4.219,45.48,47.475
4.22,44.9406,47.0602
4.221,44.3789,46.6031
4.222,43.7962,46.1109
4.223,43.194,45.5836
4.224,42.5737,45.0422
4.225,41.9368,44.4937
4.226,41.2849,43.9312
4.227,40.6192,43.3477
4.228,39.9414,42.7289
4.229,39.2529,42.075
4.23,38.555,41.4141
4.231,37.8492,40.7531
4.232,37.1369,40.0922
4.233,36.4193,39.4102
4.234,35.6979,38.7
4.235,34.9737,37.9758
4.236,34.2481,37.2586
4.237,33.5223,36.5555
4.238,32.7972,35.8453
4.239,32.074,35.1141
4.24,31.3537,34.3687
4.241,30.6372,33.6516
4.242,29.9255,32.9484
4.243,29.2193,32.2383
4.244,28.5196,31.507
4.245,27.827,30.7688
4.246,27.1422,30.0516
4.247,26.4659,29.3625
4.248,25.7988,28.6734
4.249,25.1414,27.9703
4.25,24.4942,27.2672
4.251,23.8578,26.5922
4.252,23.2326,25.9383
4.253,22.6192,25.2914
4.254,22.018,24.6375
4.255,21.4294,23.9766
4.256,20.8538,23.3297
4.257,20.2916,22.718
4.258,19.7433,22.1203
4.259,19.2092,21.5437
4.26,18.6899,20.9531
4.261,18.1856,20.3766
4.262,17.6969,19.8211
4.263,17.2241,19.2937
4.264,16.7679,18.7875
4.265,16.3285,18.2953
4.266,15.9066,17.8031
4.267,15.5026,17.318
4.268,15.1172,16.8539
4.269,14.7508,16.4109
4.27,14.4041,15.9891
4.271,14.0777,15.5953
4.272,13.7721,15.2156
4.273,13.4881,14.857
4.274,13.2262,14.5125
4.275,12.9873,14.175
4.276,12.7718,13.8516
4.277,12.5806,13.5492
4.278,12.4143,13.275
4.279,12.2736,13.0359
4.28,12.1592,12.825
4.281,12.0717,12.6281
4.282,12.0118,12.4664
4.283,11.9801,12.3187
4.284,11.9771,12.1992
4.285,12.0036,12.1078
4.286,12.0598,12.0375
4.287,12.1465,11.9953
4.288,12.2638,11.9883
4.289,12.4123,12.0164
4.29,12.5923,12.0727
4.291,12.8038,12.157
4.292,13.0472,12.2625
4.293,13.3225,12.3891
4.294,13.6296,12.5367
4.295,13.9686,12.7125
4.296,14.3392,12.9234
4.297,14.7411,13.1766
4.298,15.1741,13.4578
4.299,15.6376,13.7883
4.3,16.131,14.1469
4.301,16.6538,14.5266
4.302,17.2051,14.9414
4.303,17.7842,15.3844
4.304,18.39,15.8695
4.305,19.0215,16.3969
4.306,19.6776,16.9523
4.307,20.357,17.5359
4.308,21.0584,18.1266
4.309,21.7805,18.7312
4.31,22.5217,19.357
4.311,23.2804,20.0039
4.312,24.0552,20.6789
4.313,24.8441,21.3609
4.314,25.6457,22.0359
4.315,26.4579,22.718
4.316,27.2791,23.4141
4.317,28.1073,24.1242
4.318,28.9406,24.8484
4.319,29.7773,25.5516
4.32,30.6152,26.2547
4.321,31.4525,26.9648
4.322,32.2873,27.6891
4.323,33.1177,28.4203
4.324,33.9418,29.1305
4.325,34.7578,29.8266
4.326,35.5638,30.5297
4.327,36.358,31.2469
4.328,37.1387,31.957
4.329,37.9043,32.6531
4.33,38.6532,33.3281
4.331,39.3838,34.0102
4.332,40.0946,34.6922
4.333,40.7843,35.3813
4.334,41.4516,36.0422
