Time,Input,Output
6.032,8.69764,4.08977
6.033,8.62869,4.21138
6.034,8.54839,4.85284
6.035,8.45697,5.02753
6.036,8.35469,4.95077
6.037,8.24181,4.95077
6.038,8.11864,4.95077
6.039,7.98551,5.95298
6.04,7.84277,5.95298
6.041,7.69081,5.74139
6.042,7.53003,5.74139
6.043,7.36086,5.78812
6.044,7.18376,6.54611
6.045,6.9992,6.54611
6.046,6.80769,6.54611
6.047,6.60974,6.57085
6.048,6.40591,6.58324
6.049,6.19675,7.20301
6.05,5.98286,7.35862
6.051,5.76482,7.37165
6.052,5.54327,7.52889
6.053,5.31883,7.50258
6.054,5.09216,7.33258
6.055,4.86391,7.33258
6.056,4.63476,7.48944
6.057,4.4054,7.48944
6.058,4.17652,7.45008
6.059,3.94881,7.45008
6.06,3.72299,7.58164
6.061,3.49976,7.60807
6.062,3.27984,7.60807
6.063,3.06392,7.82107
6.064,2.85271,7.58164
6.065,2.64691,7.51573
6.066,2.44722,7.31957
6.067,2.25431,7.51573
6.068,2.06885,7.2936
6.069,1.89149,6.79542
6.07,1.72286,6.79542
6.071,1.56359,7.08729
6.072,1.41425,7.08729
6.073,1.27542,6.8584
6.074,1.14764,5.91748
6.075,1.0314,5.91748
6.076,0.927184,5.91748
6.077,0.83543,5.84676
6.078,0.756538,5.78812
6.079,0.690869,5.12697
6.08,0.638741,5.09373
6.081,0.600432,5.12697
6.082,0.576169,5.16031
6.083,0.566135,5.16031
6.084,0.570464,4.13014
6.085,0.589239,4.01953
6.086,0.622491,3.98958
6.087,0.670201,4.04957
6.088,0.732295,4.04957
6.089,0.808647,3.48543
6.09,0.899075,3.31751
6.091,1.00335,3.31751
6.092,1.12117,3.40105
6.093,1.25221,3.40105
6.094,1.39607,2.67968
6.095,1.5523,2.6712
6.096,1.72042,2.60376
6.097,1.89986,2.6712
6.098,2.09006,2.75644
6.099,2.29036,2.27659
6.1,2.5001,2.15041
6.101,2.71854,2.13482
6.102,2.94493,2.13482
6.103,3.17848,2.01165
6.104,3.41837,1.9586
6.105,3.66373,1.89115
6.106,3.91369,1.9586
6.107,4.16735,1.89115
6.108,4.42378,1.86145
6.109,4.68206,1.86145
6.11,4.94122,1.87628
6.111,5.20034,1.70105
6.112,5.45843,1.85405
6.113,5.71456,1.78062
6.114,5.96777,1.84666
6.115,6.21712,1.78062
6.116,6.46168,1.83191
6.117,6.70055,1.77333
6.118,6.93282,1.77333
6.119,7.15765,1.70823
6.12,7.37419,1.76606
6.121,7.58164,1.82455
6.122,7.77923,1.76606
6.123,7.96622,1.82455
6.124,8.14195,1.85405
6.125,8.30574,2.04985
6.126,8.45702,1.87628
6.127,8.59524,2.06521
6.128,8.7199,2.06521
6.129,8.83056,2.35682
6.13,8.92683,2.6374
6.131,9.00839,2.44627
6.132,9.07497,2.44627
6.133,9.12635,2.46267
6.134,9.16238,3.17109
6.135,9.18298,3.17109
6.136,9.18811,3.26229
6.137,9.17779,3.14393
6.138,9.15212,3.26229
6.139,9.11124,3.95972
6.14,9.05535,4.15039
6.141,8.98471,3.95972
6.142,8.89964,3.93987
6.143,8.8005,4.20119
6.144,8.68771,4.77725
6.145,8.56174,4.83119
6.146,8.42309,5.01653
6.147,8.27233,4.88539
6.148,8.11005,5.01653
6.149,7.93689,5.64844
6.15,7.75351,5.76474
6.151,7.56064,5.78812
6.152,7.35898,5.82327
6.153,7.14931,5.82327
6.154,6.93241,6.63289
6.155,6.70908,6.67024
6.156,6.48013,6.63289
6.157,6.2464,6.67024
6.158,6.00872,6.82058
6.159,5.76794,7.30658
6.16,5.52491,7.31957
6.161,5.28048,7.30658
6.162,5.03549,7.47631
6.163,4.79078,7.22884
6.164,4.54717,7.22884
6.165,4.3055,7.46319
6.166,4.06654,7.50258
6.167,3.8311,7.46319
6.168,3.59994,7.60807
6.169,3.37379,7.35862
6.17,3.15338,7.62131
6.171,2.9394,7.37165
6.172,2.73251,7.59485
6.173,2.53335,7.37165
6.174,2.34251,7.16434
6.175,2.16057,7.16434
6.176,1.98806,7.16434
6.177,1.82548,7.16434
6.178,1.6733,7.16434
6.179,1.53194,6.2767
6.18,1.40179,6.2041
6.181,1.28321,6.2767
6.182,1.17651,6.19204
6.183,1.08196,6.09591
6.184,0.999802,5.49883
6.185,0.930229,5.49883
6.186,0.873402,5.61376
6.187,0.829439,5.61376
6.188,0.798424,5.5332
6.189,0.780399,4.87453
6.19,0.775371,4.51149
6.191,0.783308,4.59582
6.192,0.804144,4.59582
6.193,0.837776,4.59582
6.194,0.884063,3.89043
6.195,0.942834,3.68563
6.196,1.01388,3.87073
6.197,1.09696,3.87073
6.198,1.19181,3.87073
6.199,1.29812,3.10787
6.2,1.41555,3.04516
6.201,1.54375,3.02734
6.202,1.68231,3.04516
6.203,1.83082,2.88627
6.204,1.98883,2.79946
6.205,2.15587,2.6374
6.206,2.33143,2.47911
6.207,2.51501,2.47911
6.208,2.70604,2.47911
6.209,2.90398,2.30856
6.21,3.10822,2.17386
6.211,3.31816,2.17386
6.212,3.53318,1.97371
6.213,3.75265,2.22896
6.214,3.97589,1.92852
6.215,4.20224,1.99644
6.216,4.43103,1.98885
6.217,4.66155,1.99644
6.218,4.8931,2.04985
6.219,5.12497,2.04985
6.22,5.35645,2.04985
6.221,5.5868,2.08832
6.222,5.81532,2.11928
6.223,6.04126,2.11928
6.224,6.26391,2.08061
6.225,6.48254,1.80254
6.226,6.69644,1.80254
6.227,6.9049,1.80254
6.228,7.10722,1.88371
6.229,7.30272,1.91354
6.23,7.49071,1.91354
6.231,7.67055,1.97371
6.232,7.84159,1.97371
6.233,8.00322,2.08061
6.234,8.15484,2.34875
6.235,8.29588,2.34875
6.236,8.42581,2.39732
6.237,8.54411,2.28457
6.238,8.65031,2.39732
6.239,8.74396,2.40545
6.24,8.82467,2.67968
6.241,8.89205,2.77362
6.242,8.94579,2.98297
6.243,8.98561,2.79946
6.244,9.01127,3.00068
6.245,9.02258,3.58972
6.246,9.0194,3.67599
6.247,9.00164,3.67599
6.248,8.96926,3.67599
6.249,8.92227,3.75338
6.25,8.86072,4.53251
6.251,8.78475,4.61701
6.252,8.69452,4.61701
6.253,8.59026,4.7665
6.254,8.47224,4.7665
6.255,8.3408,5.26088
6.256,8.19633,5.60222
6.257,8.03927,5.60222
6.258,7.8701,5.60222
6.259,7.68938,6.01235
6.26,7.49769,6.37408
6.261,7.29567,6.37408
6.262,7.084,6.21618
6.263,6.86342,6.13188
6.264,6.63468,6.13188
6.265,6.3986,6.80799
6.266,6.15602,6.8584
6.267,5.90781,6.80799
6.268,5.65487,7.11293
6.269,5.39814,7.11293
6.27,5.13855,7.31957
6.271,4.87708,7.41082
6.272,4.61471,7.62131
6.273,4.35243,7.62131
6.274,4.09125,7.62131
6.275,3.83214,7.55524
6.276,3.57613,7.71424
6.277,3.32419,7.71424
6.278,3.0773,7.71424
6.279,2.83643,7.47631
6.28,2.60252,7.47631
6.281,2.37649,7.52889
6.282,2.15924,7.52889
6.283,1.95163,7.52889
6.284,1.75447,7.54206
6.285,1.56855,6.98514
6.286,1.39462,6.98514
6.287,1.23338,6.98514
6.288,1.08545,6.98514
6.289,0.951453,6.72019
6.29,0.831909,6.2767
6.291,0.727302,6.2767
6.292,0.638051,6.28884
6.293,0.564514,6.28884
6.294,0.506985,5.94113
6.295,0.465692,5.37361
6.296,0.440798,5.37361
6.297,0.432399,5.28334
6.298,0.440525,5.28334
6.299,0.465136,5.17144
6.3,0.506126,4.04957
6.301,0.563325,4.04957
6.302,0.636494,4.0596
6.303,0.725331,4.19101
6.304,0.829471,4.0596
6.305,0.948487,3.44782
6.306,1.08189,3.17109
6.307,1.22915,3.01844
6.308,1.38965,3.01844
6.309,1.56276,2.92128
6.31,1.74777,2.68817
6.311,1.94395,2.34069
6.312,2.1505,2.34069
6.313,2.36661,2.39732
6.314,2.59141,2.39732
6.315,2.82402,2.14261
6.316,3.06353,2.11152
6.317,3.30899,2.14261
6.318,3.55945,2.15822
6.319,3.81393,2.09604
6.32,4.07146,1.98885
6.321,4.33105,1.98885
6.322,4.59171,2.21317
6.323,4.85244,2.21317
6.324,5.11228,2.04985
6.325,5.37024,2.04985
6.326,5.62538,1.87628
6.327,5.87675,2.09604
6.328,6.12343,1.92103
6.329,6.36453,1.92103
6.33,6.59918,1.86886
6.331,6.82656,1.86886
6.332,7.04586,1.73706
6.333,7.25632,1.74429
6.334,7.45721,1.73706
6.335,7.64786,1.74429
6.336,7.82763,1.68672
6.337,7.99593,1.82455
6.338,8.15221,1.72263
6.339,8.29598,1.82455
6.34,8.42679,2.08832
6.341,8.54425,2.08832
6.342,8.64803,2.08832
6.343,8.73782,2.00404
6.344,8.81339,2.09604
6.345,8.87457,2.38109
6.346,8.92121,2.51212
6.347,8.95323,2.38109
6.348,8.97062,2.53699
6.349,8.9734,2.58701
6.35,8.96163,3.18924
6.351,8.93544,3.28985
6.352,8.89501,3.28985
6.353,8.84055,3.28985
6.354,8.77232,3.41038
6.355,8.69063,4.15039
6.356,8.59583,4.15039
6.357,8.48831,4.13014
6.358,8.3685,4.13014
6.359,8.23687,4.13014
6.36,8.0939,4.97265
6.361,7.94014,5.12697
6.362,7.77614,5.21607
6.363,7.6025,5.31711
6.364,7.41983,5.32839
6.365,7.22877,5.87029
6.366,7.02999,5.87029
6.367,6.82417,5.95298
6.368,6.61201,5.9293
6.369,6.39422,5.95298
6.37,6.17154,6.7703
6.371,5.94471,6.78285
6.372,5.71447,6.78285
6.373,5.48158,6.58324
6.374,5.24681,6.44756
6.375,5.01091,6.92164
6.376,4.77465,7.17722
6.377,4.53881,7.08729
6.378,4.30413,7.16434
6.379,4.07138,7.12577
6.38,3.8413,7.16434
6.381,3.61464,7.33258
6.382,3.39212,7.34559
6.383,3.17447,7.33258
6.384,2.96239,7.13862
6.385,2.75656,7.13862
6.386,2.55766,7.13862
6.387,2.36633,7.19011
6.388,2.18321,7.11293
6.389,2.0089,6.89631
6.39,1.84398,6.89631
6.391,1.68902,6.67024
6.392,1.54453,6.93432
6.393,1.41101,6.7703
6.394,1.28894,6.7703
6.395,1.17875,5.97669
6.396,1.08083,5.9293
6.397,0.995556,5.9293
6.398,0.923253,5.95298
6.399,0.864213,5.95298
6.4,0.818685,4.95077
6.401,0.786879,4.95077
6.402,0.768964,4.99457
6.403,0.765064,5.03854
6.404,0.775261,5.03854
6.405,0.79959,4.16053
6.406,0.838044,4.00953
6.407,0.890565,4.00953
6.408,0.957052,4.00953
6.409,1.03736,3.84125
6.41,1.13128,3.5043
6.411,1.23857,3.24396
6.412,1.35895,3.24396
6.413,1.49207,3.24396
6.414,1.63754,3.1349
6.415,1.79493,2.95647
6.416,1.96376,2.82539
6.417,2.14351,2.60376
6.418,2.3336,2.47089
6.419,2.53343,2.41359
6.42,2.74234,2.1817
6.421,2.95964,2.12705
6.422,3.18461,2.09604
6.423,3.41647,2.12705
6.424,3.65443,2.08061
6.425,3.89765,1.96615
6.426,4.14529,1.86886
6.427,4.39645,1.8986
6.428,4.65024,1.8986
6.429,4.90572,1.91354
6.43,5.16196,1.91354
6.431,5.41801,1.97371
6.432,5.67289,1.97371
6.433,5.92566,1.97371
6.434,6.17533,1.84666
6.435,6.42094,2.01927
6.436,6.66153,1.84666
6.437,6.89616,1.99644
6.438,7.12389,1.95107
6.439,7.3438,1.99644
6.44,7.555,1.9586
6.441,7.75663,1.9586
6.442,7.94785,1.97371
6.443,8.12786,1.97371
6.444,8.29589,1.97371
6.445,8.45123,2.29255
6.446,8.5932,2.52869
6.447,8.72118,2.29255
6.448,8.83459,2.52869
6.449,8.9329,2.56195
6.45,9.01568,2.82539
6.451,9.0825,2.86011
6.452,9.13304,3.01844
6.453,9.16702,3.01844
6.454,9.18424,3.01844
6.455,9.18455,3.84125
6.456,9.1679,3.84125
6.457,9.13428,3.81187
6.458,9.08377,3.73397
6.459,9.01651,3.81187
6.46,8.93271,4.50099
6.461,8.83266,4.53251
6.462,8.71672,4.75575
6.463,8.5853,4.54303
6.464,8.4389,4.54303
6.465,8.27806,5.46455
6.466,8.10342,5.47597
6.467,7.91564,5.48739
6.468,7.71545,5.48739
6.469,7.50366,5.68322
6.47,7.2811,6.24035
6.471,7.04866,6.24035
6.472,6.80727,6.19204
6.473,6.5579,6.19204
6.474,6.30157,6.30098
6.475,6.03931,6.90897
6.476,5.77218,7.19011
6.477,5.50127,7.21592
6.478,5.22769,7.21592
6.479,4.95255,7.21592
6.48,4.67697,7.28062
6.481,4.40208,7.33258
6.482,4.12899,7.58164
6.483,3.85883,7.58164
6.484,3.59269,7.67435
6.485,3.33165,7.35862
6.486,3.07677,7.59485
6.487,2.82908,7.59485
6.488,2.58958,7.59485
6.489,2.35923,7.39775
6.49,2.13896,7.41082
6.491,1.92964,7.41082
6.492,1.73209,7.41082
6.493,1.54711,7.35862
6.494,1.3754,7.19011
6.495,1.21763,6.60804
6.496,1.0744,6.54611
6.497,0.946255,6.54611
6.498,0.833668,6.80799
6.499,0.737046,6.37408
6.5,0.656728,6.01235
6.501,0.592983,5.78812
6.502,0.546012,5.78812
6.503,0.515945,5.77642
6.504,0.502839,5.69484
6.505,0.506685,4.77725
6.506,0.5274,4.59582
6.507,0.564837,4.68082
6.508,0.618776,4.68082
6.509,0.688935,4.68082
6.51,0.774966,3.7146
6.511,0.87646,3.58019
6.512,0.992946,3.58019
6.513,1.1239,3.66636
6.514,1.26873,3.66636
6.515,1.42682,3.18924
6.516,1.59748,3.04516
6.517,1.77997,2.89501
6.518,1.97355,2.92128
6.519,2.17738,2.89501
6.52,2.39065,2.5204
6.521,2.61247,2.5204
6.522,2.84194,2.45446
6.523,3.07815,2.42991
6.524,3.32016,2.42991
6.525,3.567,2.14261
6.526,3.81773,2.14261
6.527,4.07135,2.15822
6.528,4.32691,2.33264
6.529,4.58342,2.15822
6.53,4.83991,2.15822
6.531,5.09543,2.15822
6.532,5.34902,2.15822
6.533,5.59974,1.96615
6.534,5.84669,1.96615
6.535,6.08896,2.01927
6.536,6.32569,1.87628
6.537,6.55603,2.00404
6.538,6.77916,1.84666
6.539,6.99432,1.93603
6.54,7.20075,1.84666
6.541,7.39775,1.86145
6.542,7.58464,1.86145
6.543,7.76081,1.86886
6.544,7.92566,1.86886
6.545,8.07865,2.08061
6.546,8.21929,2.17386
6.547,8.34713,2.11928
6.548,8.46177,2.17386
6.549,8.56285,2.23687
6.55,8.65007,2.52869
6.551,8.72318,2.57864
6.552,8.78196,2.71369
6.553,8.82627,2.57864
6.554,8.85599,2.71369
6.555,8.87107,3.48543
6.556,8.87149,3.48543
6.557,8.85731,3.40105
6.558,8.82861,3.49486
6.559,8.78552,3.57067
6.56,8.72823,4.21138
6.561,8.65697,4.21138
6.562,8.57201,4.22158
6.563,8.47367,4.20119
6.564,8.36231,4.22158
6.565,8.23833,5.03854
6.566,8.10218,5.03854
6.567,7.95434,5.03854
6.568,7.79532,5.02753
6.569,7.62567,5.07162
6.57,7.446,5.82327
6.571,7.25692,5.84676
6.572,7.05907,5.84676
6.573,6.85315,5.85852
6.574,6.63985,5.85852
6.575,6.41992,6.30098
6.576,6.1941,6.39853
6.577,5.96317,6.39853
6.578,5.72793,6.39853
6.579,5.48918,6.47213
6.58,5.24776,6.97242
6.581,5.0045,6.97242
6.582,4.76025,7.15147
6.583,4.51586,7.15147
6.584,4.27219,7.25471
6.585,4.0301,7.25471
6.586,3.79046,7.25471
6.587,3.55411,7.11293
6.588,3.32191,7.11293
6.589,3.09469,7.2936
6.59,2.8733,7.33258
6.591,2.65855,7.33258
6.592,2.45123,7.31957
6.593,2.25213,7.17722
6.594,2.062,7.17722
6.595,1.88158,6.78285
6.596,1.71156,6.78285
6.597,1.55263,6.78285
6.598,1.40541,6.60804
6.599,1.27051,6.58324
6.6,1.1485,6.2041
6.601,1.03989,6.2041
6.602,0.945167,6.16794
6.603,0.864756,6.16794
6.604,0.799043,6.00045
6.605,0.74836,5.38494
6.606,0.712985,4.99457
6.607,0.693144,5.16031
6.608,0.689006,4.99457
6.609,0.700682,5.16031
6.61,0.728223,5.26088
6.611,0.771623,4.49051
6.612,0.830813,4.35516
6.613,0.905663,4.14026
6.614,0.995981,4.14026
6.615,1.10151,4.01953
6.616,1.22194,3.7146
6.617,1.35689,3.59927
6.618,1.50593,3.38241
6.619,1.66855,3.17109
6.62,1.8442,3.10787
6.621,2.03226,2.58701
6.622,2.23206,2.50385
6.623,2.44289,2.50385
6.624,2.66396,2.52869
6.625,2.89446,2.52869
6.626,3.13351,2.04219
6.627,3.3802,2.04219
6.628,3.63359,2.27659
6.629,3.89269,2.27659
6.63,4.15647,2.0269
6.631,4.42389,2.01927
6.632,4.69389,2.01927
6.633,4.96537,2.03454
6.634,5.23722,2.03454
6.635,5.50835,1.97371
6.636,5.77762,1.94354
6.637,6.04391,1.94354
6.638,6.30612,1.72263
6.639,6.56313,1.82455
6.64,6.81385,1.75879
6.641,7.05722,1.75879
6.642,7.29218,1.75154
6.643,7.51773,1.70105
6.644,7.73287,1.70105
6.645,7.93666,1.84666
6.646,8.12821,1.88371
6.647,8.30665,2.05753
6.648,8.4712,2.04219
6.649,8.62111,2.04985
6.65,8.75568,2.04985
6.651,8.87432,2.26863
6.652,8.97645,2.41359
6.653,9.0616,2.41359
6.654,9.12937,2.41359
6.655,9.1794,2.42991
6.656,9.21145,2.91251
6.657,9.22533,2.97412
6.658,9.22094,3.12588
6.659,9.19826,2.97412
6.66,9.15735,3.23482
6.661,9.09835,3.69528
6.662,9.02148,3.88058
6.663,8.92704,3.69528
6.664,8.81541,3.67599
6.665,8.68705,3.78258
6.666,8.54249,4.75575
6.667,8.38232,4.75575
6.668,8.20724,4.75575
6.669,8.01796,4.6915
6.67,7.81531,4.6915
6.671,7.60013,5.26088
6.672,7.37337,5.45315
6.673,7.13598,5.52173
6.674,6.88898,5.66003
6.675,6.63344,5.95298
6.676,6.37047,6.17999
6.677,6.10118,6.34967
6.678,5.82674,6.34967
6.679,5.54833,6.3863
6.68,5.26715,6.45984
6.681,4.9844,6.84578
6.682,4.70131,7.15147
6.683,4.41908,6.84578
6.684,4.13892,6.94701
6.685,3.86202,6.94701
6.686,3.58956,6.95971
6.687,3.32271,7.48944
6.688,3.06258,7.2936
6.689,2.81027,7.13862
6.69,2.56683,7.2936
6.691,2.33329,7.28062
6.692,2.11061,7.39775
6.693,1.89971,7.30658
6.694,1.70145,7.30658
6.695,1.51663,7.21592
6.696,1.346,6.79542
6.697,1.19023,6.78285
6.698,1.04993,6.78285
6.699,0.925635,6.82058
6.7,0.817823,6.82058
6.701,0.726882,6.25246
6.702,0.653133,6.2041
6.703,0.59682,6.17999
6.704,0.558109,6.2041
6.705,0.537092,6.17999
6.706,0.533785,5.33968
6.707,0.548128,5.19373
6.708,0.579985,5.19373
6.709,0.629149,5.19373
6.71,0.695339,4.98361
6.711,0.778206,4.37587
6.712,0.877331,3.9003
6.713,0.992231,4.0797
6.714,1.12236,3.95972
6.715,1.26711,3.95972
6.716,1.42583,3.54216
6.717,1.59779,3.35453
6.718,1.78223,3.15297
6.719,1.97834,3.11687
6.72,2.18527,3.10787
6.721,2.40212,2.42175
6.722,2.62797,2.42175
6.723,2.86187,2.41359
6.724,3.10283,2.44627
6.725,3.34986,2.33264
6.726,3.60193,2.30856
6.727,3.85802,2.26067
6.728,4.11709,2.26067
6.729,4.37808,2.24479
6.73,4.63997,2.24479
6.731,4.90171,2.16603
6.732,5.16228,2.16603
6.733,5.42064,2.09604
6.734,5.67581,2.09604
6.735,5.92679,2.08832
6.736,6.17264,2.06521
6.737,6.41242,2.06521
6.738,6.64522,1.98885
6.739,6.87018,2.06521
6.74,7.08646,1.98885
6.741,7.29327,1.78062
6.742,7.48985,1.85405
6.743,7.67549,1.98127
6.744,7.84954,1.85405
6.745,8.01136,2.00404
6.746,8.16039,2.18955
6.747,8.29612,2.18955
6.748,8.41807,2.16603
6.749,8.52584,2.08832
6.75,8.61906,2.08832
6.751,8.69742,2.57029
6.752,8.76069,2.57029
6.753,8.80867,2.57029
6.754,8.84121,2.70517
6.755,8.85825,2.70517
6.756,8.85975,3.28065
6.757,8.84574,3.37311
6.758,8.81631,3.46661
6.759,8.7716,3.37311
6.76,8.7118,3.64714
6.761,8.63717,4.24202
6.762,8.54799,4.36551
6.763,8.44462,4.36551
6.764,8.32746,4.36551
6.765,8.19696,4.40701
6.766,8.0536,4.97265
6.767,7.89793,5.07162
6.768,7.73052,5.18258
6.769,7.55201,5.18258
6.77,7.36304,5.2721
6.771,7.16433,5.84676
6.772,6.9566,5.84676
6.773,6.74062,5.84676
6.774,6.51718,5.91748
6.775,6.28711,6.30098
6.776,6.05125,6.37408
6.777,5.81049,6.37408
6.778,5.5657,6.37408
6.779,5.3178,6.47213
6.78,5.06771,6.57085
6.781,4.81636,6.84578
6.782,4.5647,6.93432
6.783,4.31366,6.93432
6.784,4.0642,6.93432
6.785,3.81727,7.04891
6.786,3.5738,7.15147
6.787,3.33474,7.15147
6.788,3.101,7.31957
6.789,2.87349,7.01062
6.79,2.65312,7.25471
6.791,2.44074,6.99788
6.792,2.23721,7.19011
6.793,2.04335,6.97242
6.794,1.85994,7.19011
6.795,1.68774,6.87103
6.796,1.52748,6.74522
6.797,1.37982,6.42302
6.798,1.24541,6.65778
6.799,1.12484,6.72019
6.8,1.01864,6.72019
6.801,0.927317,5.76474
6.802,0.851298,5.76474
6.803,0.790967,5.79983
6.804,0.746646,5.83501
6.805,0.718598,5.83501
6.806,0.707026,4.93985
6.807,0.712065,4.88539
6.808,0.733788,4.88539
6.809,0.772202,4.88539
6.81,0.827246,4.77725
6.811,0.898791,4.15039
6.812,0.986643,3.92997
6.813,1.09054,3.92997
6.814,1.21014,4.00953
6.815,1.34505,4.00953
6.816,1.49481,3.41973
6.817,1.65888,3.22568
6.818,1.83667,3.28985
6.819,2.02752,3.28985
6.82,2.23071,3.18924
6.821,2.44546,2.82539
6.822,2.67095,2.62056
6.823,2.90629,2.57864
6.824,3.15055,2.57029
6.825,3.40275,2.55362
6.826,3.66187,2.35682
6.827,3.92684,2.35682
6.828,4.19658,2.27659
6.829,4.46997,2.3649
6.83,4.74585,2.3649
6.831,5.02306,2.24479
6.832,5.30042,2.16603
6.833,5.57674,2.18955
6.834,5.85082,2.03454
6.835,6.12147,2.03454
6.836,6.3875,2.0269
6.837,6.64774,1.92852
6.838,6.90102,1.86886
6.839,7.14622,1.92852
6.84,7.38222,1.8986
6.841,7.60795,1.8986
6.842,7.82238,1.83191
6.843,8.02451,1.83191
6.844,8.21342,1.96615
6.845,8.3882,2.0269
6.846,8.54804,2.22106
6.847,8.69216,2.26863
6.848,8.81988,2.22106
6.849,8.93055,2.22106
6.85,9.02364,2.22106
6.851,9.09866,2.84273
6.852,9.15521,2.84273
6.853,9.193,2.84273
6.854,9.21177,2.86011
6.855,9.2114,2.86011
6.856,9.19183,3.5043
6.857,9.1531,3.58972
6.858,9.09531,3.58972
6.859,9.01869,3.37311
6.86,8.92352,3.37311
6.861,8.8102,4.10993
6.862,8.6792,4.13014
6.863,8.53106,4.13014
6.864,8.36641,4.2625
6.865,8.18598,4.36551
6.866,7.99054,5.16031
6.867,7.78095,5.16031
6.868,7.55814,5.16031
6.869,7.3231,5.21607
6.87,7.07688,5.26088
6.871,6.82057,5.84676
6.872,6.55533,5.84676
6.873,6.28234,5.87029
6.874,6.00285,5.97669
6.875,5.7181,5.97669
6.876,5.42939,6.70768
6.877,5.13802,6.70768
6.878,4.84532,6.69519
6.879,4.5526,6.64533
6.88,4.26119,6.69519
6.881,3.97242,6.93432
6.882,3.68758,6.94701
6.883,3.40797,6.99788
6.884,3.13485,7.13862
6.885,2.86944,6.99788
6.886,2.61296,6.98514
6.887,2.36653,7.07449
6.888,2.13128,7.13862
6.889,1.90824,7.12577
6.89,1.69842,7.12577
6.891,1.50273,6.92164
6.892,1.32203,6.84578
6.893,1.15713,6.84578
6.894,1.00872,6.84578
6.895,0.877454,6.79542
6.896,0.763879,6.25246
6.897,0.668469,6.25246
6.898,0.591611,6.34967
6.899,0.533605,6.34967
6.9,0.494665,6.19204
6.901,0.474915,5.52173
6.902,0.474391,5.43037
6.903,0.493041,5.37361
6.904,0.530725,5.37361
6.905,0.587218,5.37361
6.906,0.662207,4.61701
6.907,0.7553,4.31387
6.908,0.866022,4.24202
6.909,0.993821,4.23179
6.91,1.13807,4.09985
6.911,1.29807,3.5043
6.912,1.47306,3.45721
6.913,1.6622,3.37311
6.914,1.8646,3.37311
6.915,2.07933,3.25312
6.916,2.30539,2.90376
6.917,2.54174,2.62897
6.918,2.7873,2.62897
6.919,3.04095,2.6712
6.92,3.30155,2.62056
6.921,3.56795,2.46267
6.922,3.83893,2.37299
6.923,4.11332,2.37299
6.924,4.38991,2.35682
6.925,4.66747,2.39732
6.926,4.94482,2.35682
6.927,5.22074,2.22106
6.928,5.49406,2.18955
6.929,5.76362,2.22106
6.93,6.02827,2.22896
6.931,6.28691,2.11152
6.932,6.53845,2.08061
6.933,6.78185,2.11152
6.934,7.01611,2.08061
6.935,7.24029,2.09604
6.936,7.45348,1.8986
6.937,7.65482,2.01165
6.938,7.84351,2.01165
6.939,8.01884,2.01165
6.94,8.1801,2.00404
6.941,8.3267,2.00404
6.942,8.45809,2.13482
6.943,8.57378,2.13482
6.944,8.67337,2.23687
6.945,8.7565,2.1817
6.946,8.82292,2.24479
6.947,8.8724,2.48735
6.948,8.90483,2.70517
6.949,8.92013,2.51212
6.95,8.91832,2.65428
6.951,8.89948,2.65428
6.952,8.86374,3.35453
6.953,8.81133,3.44782
6.954,8.74251,3.45721
6.955,8.65764,3.45721
6.956,8.55712,3.57067
6.957,8.44141,4.31387
6.958,8.31103,4.31387
6.959,8.16657,4.31387
6.96,8.00864,4.41741
6.961,7.83794,4.41741
6.962,7.65519,5.08267
6.963,7.46116,5.08267
6.964,7.25667,5.38494
6.965,7.04256,5.5332
6.966,6.81971,5.62531
6.967,6.58905,6.10789
6.968,6.35151,6.10789
6.969,6.10805,6.00045
6.97,5.85968,6.00045
6.971,5.60738,6.25246
6.972,5.35216,6.62046
6.973,5.09507,6.80799
6.974,4.83711,6.80799
6.975,4.57933,6.74522
6.976,4.32275,6.97242
6.977,4.06839,6.87103
6.978,3.81727,7.16434
6.979,3.57038,6.87103
6.98,3.32871,6.99788
6.981,3.09323,6.84578
6.982,2.86488,6.99788
6.983,2.64455,7.04891
6.984,2.43315,7.04891
6.985,2.23153,7.01062
6.986,2.04048,7.01062
6.987,1.8608,6.94701
6.988,1.6932,6.70768
6.989,1.53839,6.83317
6.99,1.397,6.7703
6.991,1.26961,6.7703
6.992,1.15678,6.25246
6.993,1.05897,6.25246
6.994,0.976623,6.14389
6.995,0.910101,6.09591
6.996,0.859712,6.09591
6.997,0.825702,5.82327
6.998,0.808256,5.59069
6.999,0.807493,5.62531
7,0.823467,5.59069
7.001,0.856166,5.59069
7.002,0.905513,4.97265
7.003,0.971365,4.50099
7.004,1.05351,4.46957
7.005,1.15167,4.46957
7.006,1.26551,4.46957
7.007,1.39461,3.89043
7.008,1.53852,3.83145
7.009,1.69668,3.64714
7.01,1.8685,3.62796
7.011,2.05334,3.61838
7.012,2.25048,3.20744
7.013,2.45914,3.15297
7.014,2.67851,2.91251
7.015,2.90772,2.91251
7.016,3.14585,2.81674
7.017,3.39193,2.48735
7.018,3.64496,2.48735
7.019,3.9039,2.48735
7.02,4.16769,2.46267
7.021,4.43522,2.46267
7.022,4.70535,2.24479
7.023,4.97696,2.24479
7.024,5.24888,2.01927
7.025,5.51994,2.17386
7.026,5.78895,2.03454
7.027,6.05476,2.03454
7.028,6.31617,2.0269
7.029,6.57204,1.98127
7.03,6.82121,2.00404
7.031,7.06257,2.00404
